type,review_score,total_reviews,review_bucket
Free,0.819047619047619,105,50-200
Free,0.5565217391304348,115,50-200
Free,0.943127962085308,211,200-1k
Free,0.6252147028512539,2911,1k-10k
Free,0.2962962962962963,54,50-200
Free,0.8243243243243243,370,200-1k
Free,0.9853658536585366,205,200-1k
Free,0.9847328244274809,131,50-200
Free,0.8264462809917356,121,50-200
Free,0.9344262295081968,61,50-200
Free,0.6006542526421741,3974,1k-10k
Free,0.6828193832599119,227,200-1k
Free,0.4215885947046843,982,200-1k
Free,0.6999432785025524,1763,1k-10k
Free,0.9456521739130435,92,50-200
Free,0.9102564102564102,78,50-200
Free,0.6658395368072787,1209,1k-10k
Free,0.6788321167883211,274,200-1k
Free,0.864516129032258,155,50-200
Free,0.8222222222222222,90,50-200
Free,0.5373665480427047,281,200-1k
Free,0.7379456552651309,38679,10k+
Free,0.7371774783244542,9573,1k-10k
Free,0.8624271598682544,3947,1k-10k
Free,0.7878787878787878,99,50-200
Free,0.8787446504992867,701,200-1k
Free,0.5394736842105263,76,50-200
Free,0.6952380952380952,525,200-1k
Free,0.6848441926345609,1412,1k-10k
Free,0.8524871355060034,583,200-1k
Free,0.8770315854032505,3261,1k-10k
Free,0.9404761904761905,588,200-1k
Free,0.9176470588235294,255,200-1k
Free,0.28542094455852157,487,200-1k
Free,0.9369369369369369,111,50-200
Free,0.91875,160,50-200
Free,0.918918918918919,74,50-200
Free,0.7886230825420014,10952,10k+
Free,0.9827586206896551,58,50-200
Free,0.6532988357050453,1546,1k-10k
Free,0.9158316633266533,499,200-1k
Free,0.746031746031746,63,50-200
Free,0.6571428571428571,70,50-200
Free,0.6444444444444445,90,50-200
Free,0.963855421686747,166,50-200
Free,0.8943452380952381,672,200-1k
Free,0.921911421911422,858,200-1k
Free,0.8857142857142857,105,50-200
Free,0.7843137254901961,102,50-200
Free,0.8941176470588236,85,50-200
Free,0.8333333333333334,72,50-200
Free,0.9039621016365202,2322,1k-10k
Free,0.8638344226579521,918,200-1k
Free,0.9170506912442397,2170,1k-10k
Free,0.900523560209424,382,200-1k
Free,0.5442911750041549,6017,1k-10k
Free,0.6694214876033058,121,50-200
Free,0.31413612565445026,191,50-200
Free,0.9375,64,50-200
Free,0.7810077519379846,516,200-1k
Free,0.8656716417910447,67,50-200
Free,0.7033898305084746,118,50-200
Free,0.884272997032641,337,200-1k
Free,0.6688785666887856,1507,1k-10k
Free,0.7274590163934426,488,200-1k
Free,0.48,50,50-200
Free,0.5538461538461539,65,50-200
Free,0.4,95,50-200
Free,0.9620689655172414,290,200-1k
Free,0.8549060542797495,1916,1k-10k
Free,0.7589285714285714,112,50-200
Free,0.7841634738186463,783,200-1k
Free,0.9645496091914748,210717,10k+
Free,0.9166666666666666,132,50-200
Free,0.8490912268437609,11444,10k+
Free,0.7590361445783133,249,200-1k
Free,0.3177966101694915,236,200-1k
Free,0.7637198622273249,4355,1k-10k
Free,0.515625,64,50-200
Free,0.6666666666666666,78,50-200
Free,0.6485148514851485,202,200-1k
Free,0.6285714285714286,70,50-200
Free,0.6981132075471698,53,50-200
Free,0.8167133318974801,9286,1k-10k
Free,0.9074074074074074,54,50-200
Free,0.756468797564688,657,200-1k
Free,0.5846153846153846,65,50-200
Free,0.4909090909090909,55,50-200
Free,0.7763975155279503,161,50-200
Free,0.7914110429447853,163,50-200
Free,0.9098039215686274,3570,1k-10k
Free,0.8096676737160121,331,200-1k
Free,0.8423482849604221,1516,1k-10k
Free,0.39814814814814814,108,50-200
Free,0.8901098901098901,182,50-200
Free,0.7668918918918919,1184,1k-10k
Free,0.9761194029850746,335,200-1k
Free,0.9202453987730062,163,50-200
Free,0.7786885245901639,244,200-1k
Free,0.7882096069868996,458,200-1k
Free,0.96875,192,50-200
Free,0.896551724137931,58,50-200
Free,0.845222072678331,743,200-1k
Free,0.9255663430420712,309,200-1k
Free,0.4281609195402299,348,200-1k
Free,0.7,60,50-200
Free,0.5493827160493827,810,200-1k
Free,0.9727272727272728,440,200-1k
Free,0.9778911564625851,1176,1k-10k
Free,0.7360594795539034,269,200-1k
Free,0.867370353373107,2179,1k-10k
Free,0.8736681887366818,657,200-1k
Free,0.9519956557154493,18415,10k+
Free,0.6046511627906976,774,200-1k
Free,0.8656429942418427,1042,1k-10k
Free,0.47058823529411764,51,50-200
Free,0.6748971193415638,243,200-1k
Free,0.35714285714285715,84,50-200
Free,0.8440366972477065,109,50-200
Free,0.696319018404908,326,200-1k
Free,0.5233918128654971,342,200-1k
Free,0.7272727272727273,55,50-200
Free,0.8370786516853933,178,50-200
Free,0.9508547008547008,2340,1k-10k
Free,0.7397260273972602,73,50-200
Free,0.9167729140104831,28236,10k+
Free,0.6627906976744186,172,50-200
Free,0.7214452214452215,858,200-1k
Free,0.9230019493177388,1026,1k-10k
Free,0.8772504091653028,611,200-1k
Free,0.9041095890410958,73,50-200
Free,0.9070321811680572,839,200-1k
Free,0.8676923076923077,1300,1k-10k
Free,0.7948717948717948,312,200-1k
Free,0.5534351145038168,262,200-1k
Free,0.9557894736842105,475,200-1k
Free,0.92,75,50-200
Free,0.8630234208658624,36634,10k+
Free,0.7292418772563177,277,200-1k
Free,0.7154471544715447,123,50-200
Free,0.9339237057220708,1468,1k-10k
Free,0.8417721518987342,158,50-200
Free,0.7340823970037453,1602,1k-10k
Free,0.8502202643171806,227,200-1k
Free,0.8504959422903516,5545,1k-10k
Free,0.6642148477591515,11692,10k+
Free,0.926605504587156,327,200-1k
Free,0.648936170212766,94,50-200
Free,0.5714285714285714,98,50-200
Free,0.9402985074626866,67,50-200
Free,0.39285714285714285,56,50-200
Free,0.75,56,50-200
Free,0.9698354661791591,2188,1k-10k
Free,0.5747846515270164,1277,1k-10k
Free,0.9489730851931489,67435,10k+
Free,0.8210116731517509,257,200-1k
Free,0.875,56,50-200
Free,0.7790055248618785,181,50-200
Free,0.4819277108433735,83,50-200
Free,0.94,50,50-200
Free,0.7877551020408163,1470,1k-10k
Free,0.6447368421052632,152,50-200
Free,0.8542051756007394,4328,1k-10k
Free,0.9376623376623376,1155,1k-10k
Free,0.9460344934165791,16177,10k+
Free,0.5875728525137444,714114,10k+
Free,0.5274725274725275,91,50-200
Free,0.3211009174311927,109,50-200
Free,0.9192611524163569,17216,10k+
Free,0.9397905759162304,382,200-1k
Free,0.23389021479713604,419,200-1k
Free,0.8959183673469387,490,200-1k
Free,0.8115183246073299,191,50-200
Free,0.8506493506493507,154,50-200
Free,0.5454545454545454,55,50-200
Free,0.648936170212766,94,50-200
Free,0.45362473347547977,1876,1k-10k
Free,0.8601694915254238,6372,1k-10k
Free,0.8264661772831321,25338,10k+
Free,0.8522727272727273,88,50-200
Free,0.9579439252336449,214,200-1k
Free,0.8240343347639485,233,200-1k
Free,0.8045977011494253,87,50-200
Free,0.9310344827586207,58,50-200
Free,0.8976446049753268,19657,10k+
Free,0.9457264957264957,2340,1k-10k
Free,0.8235294117647058,136,50-200
Free,0.6215469613259669,362,200-1k
Free,0.927536231884058,69,50-200
Free,0.9428571428571428,105,50-200
Free,0.9226605725282656,8314,1k-10k
Free,0.8316485225505443,2572,1k-10k
Free,0.9592680047225501,1694,1k-10k
Free,0.9475376884422111,4975,1k-10k
Free,0.959866220735786,1495,1k-10k
Free,0.8391336091506449,4109,1k-10k
Free,0.7927536231884058,1380,1k-10k
Free,0.9600350058343057,3428,1k-10k
Free,0.8947368421052632,57,50-200
Free,0.9081632653061225,98,50-200
Free,0.9276729559748428,318,200-1k
Free,0.9409108755398508,5094,1k-10k
Free,0.8333333333333334,642,200-1k
Free,0.9779874213836478,2862,1k-10k
Free,0.8387096774193549,62,50-200
Free,0.71,100,50-200
Free,0.6133983387504515,5538,1k-10k
Free,0.7355371900826446,242,200-1k
Free,0.36538461538461536,104,50-200
Free,0.7843137254901961,102,50-200
Free,0.8,55,50-200
Free,0.6493506493506493,77,50-200
Free,0.9173913043478261,230,200-1k
Free,0.7958412188946574,625616,10k+
Free,0.5184466019417475,515,200-1k
Free,0.6190476190476191,63,50-200
Free,0.9044444444444445,900,200-1k
Free,0.6722222222222223,180,50-200
Free,0.6540092910523126,4951,1k-10k
Free,0.7037037037037037,54,50-200
Free,0.8839427662957074,629,200-1k
Free,0.8269230769230769,52,50-200
Free,0.7432547918447076,8191,1k-10k
Free,0.6607142857142857,56,50-200
Free,0.8564668769716088,4438,1k-10k
Free,0.5424836601307189,306,200-1k
Free,0.8803680981595092,326,200-1k
Free,0.7857142857142857,70,50-200
Free,0.8022409873335499,92370,10k+
Free,0.7469879518072289,83,50-200
Free,0.8786516853932584,445,200-1k
Free,0.742417504224851,11243,10k+
Free,0.5970149253731343,67,50-200
Free,0.7951807228915663,83,50-200
Free,0.9003690036900369,271,200-1k
Free,0.6993185689948893,1174,1k-10k
Free,0.9369369369369369,222,200-1k
Free,0.5307692307692308,130,50-200
Free,0.9651162790697675,86,50-200
Free,0.9395807644882861,811,200-1k
Free,0.9494163424124513,1028,1k-10k
Free,0.6966352426838981,177041,10k+
Free,0.6153846153846154,78,50-200
Free,0.8382352941176471,1224,1k-10k
Free,0.5070422535211268,71,50-200
Free,0.5763888888888888,144,50-200
Free,0.9913669064748202,695,200-1k
Free,0.9166666666666666,180,50-200
Free,0.9151000606428138,1649,1k-10k
Free,0.7556447754363338,240355,10k+
Free,0.6511627906976745,86,50-200
Free,0.7590361445783133,83,50-200
Free,0.8205128205128205,312,200-1k
Free,0.6376811594202898,138,50-200
Free,0.9624952645536052,7919,1k-10k
Free,0.6043737574552683,503,200-1k
Free,0.7627118644067796,59,50-200
Free,0.856951871657754,5236,1k-10k
Free,0.6883116883116883,462,200-1k
Free,0.9551569506726457,223,200-1k
Free,0.8148148148148148,54,50-200
Free,0.7604166666666666,384,200-1k
Free,0.9251700680272109,147,50-200
Free,0.7014925373134329,67,50-200
Free,0.7995689655172413,1856,1k-10k
Free,0.7599431818181818,704,200-1k
Free,0.8532110091743119,109,50-200
Free,0.7592578995031452,81714,10k+
Free,0.9566010261155945,73481,10k+
Free,0.8408037094281299,647,200-1k
Free,0.8181818181818182,143,50-200
Free,0.7536231884057971,69,50-200
Free,0.8655936281423712,12053,10k+
Free,0.5689655172413793,58,50-200
Free,0.9014084507042254,71,50-200
Free,0.5849056603773585,53,50-200
Free,0.9793727989267147,5963,1k-10k
Free,0.7134480062548866,2558,1k-10k
Free,0.8711591438864166,9438,1k-10k
Free,0.851520572450805,559,200-1k
Free,0.7307692307692307,338,200-1k
Free,0.9228295819935691,311,200-1k
Free,0.6405529953917051,217,200-1k
Free,0.5804020100502513,3184,1k-10k
Free,0.6832971800433839,461,200-1k
Free,0.7058823529411765,85,50-200
Free,0.7333333333333333,90,50-200
Free,0.6779661016949152,59,50-200
Free,0.92578125,256,200-1k
Free,0.5733333333333334,75,50-200
Free,0.8861788617886179,123,50-200
Free,0.9433333333333334,300,200-1k
Free,0.8863636363636364,396,200-1k
Free,0.8,235,200-1k
Free,0.9006772009029346,443,200-1k
Free,0.656,125,50-200
Free,0.75,116,50-200
Free,0.8018867924528302,106,50-200
Free,0.5294117647058824,357,200-1k
Free,0.6974358974358974,195,50-200
Free,0.6766169154228856,402,200-1k
Free,0.6416666666666667,960,200-1k
Free,0.9485287205039015,21274,10k+
Free,0.8488372093023255,86,50-200
Free,0.48737650933040616,911,200-1k
Free,0.5842696629213483,89,50-200
Free,0.9852941176470589,68,50-200
Free,0.7910447761194029,134,50-200
Free,0.8087225554319212,73694,10k+
Free,0.6586538461538461,208,200-1k
Free,0.711645101663586,541,200-1k
Free,0.9418604651162791,86,50-200
Free,1.0,96,50-200
Free,0.959499263622975,2716,1k-10k
Free,0.7858407079646018,565,200-1k
Free,0.6319875776397516,3864,1k-10k
Free,0.6782608695652174,115,50-200
Free,0.6377952755905512,127,50-200
Free,0.582089552238806,67,50-200
Free,0.8987589810581319,1531,1k-10k
Free,0.7312252964426877,1012,1k-10k
Free,0.8013698630136986,146,50-200
Free,0.8333333333333334,96,50-200
Free,0.8648648648648649,222,200-1k
Free,0.636734693877551,245,200-1k
Free,0.780952380952381,315,200-1k
Free,0.719626168224299,107,50-200
Free,0.6432532347504621,541,200-1k
Free,0.9396825396825397,315,200-1k
Free,0.6935425027362276,2741,1k-10k
Free,0.7791164658634538,249,200-1k
Free,0.825503355704698,149,50-200
Free,0.8186813186813187,182,50-200
Free,0.8758620689655172,145,50-200
Free,0.9433962264150944,53,50-200
Free,0.6047013155057149,4637,1k-10k
Free,0.8487229862475442,1527,1k-10k
Free,0.7129629629629629,108,50-200
Free,0.9348117154811716,23900,10k+
Free,0.9417910447761194,670,200-1k
Free,0.5614035087719298,57,50-200
Free,0.8448275862068966,58,50-200
Free,0.44339622641509435,212,200-1k
Free,0.48615384615384616,325,200-1k
Free,0.5118110236220472,762,200-1k
Free,0.9174311926605505,109,50-200
Free,0.9151515151515152,165,50-200
Free,0.5512820512820513,78,50-200
Free,0.38686131386861317,137,50-200
Free,0.6886792452830188,106,50-200
Free,0.8918269230769231,2912,1k-10k
Free,0.9029126213592233,103,50-200
Free,0.9019607843137255,51,50-200
Free,0.8741092636579573,421,200-1k
Free,0.87468671679198,399,200-1k
Free,0.3056872037914692,422,200-1k
Free,0.8494623655913979,93,50-200
Free,0.5040257648953301,1242,1k-10k
Free,0.7333333333333333,105,50-200
Free,0.4090909090909091,176,50-200
Free,0.6390243902439025,615,200-1k
Free,0.8790066854637092,125197,10k+
Free,0.7254901960784313,51,50-200
Free,0.75,680,200-1k
Free,0.875594294770206,5048,1k-10k
Free,0.503968253968254,756,200-1k
Free,0.8236017209588199,1627,1k-10k
Free,0.5953307392996109,8224,1k-10k
Free,0.6068493150684932,730,200-1k
Free,0.9132553606237817,2052,1k-10k
Free,0.9450381679389313,3930,1k-10k
Free,0.8181818181818182,55,50-200
Free,0.8486682808716707,1652,1k-10k
Free,0.8197278911564626,294,200-1k
Free,0.9,50,50-200
Free,0.8382352941176471,68,50-200
Free,0.739593417231365,1033,1k-10k
Free,0.9716312056737588,141,50-200
Free,0.6415094339622641,53,50-200
Free,0.9157413455258001,1531,1k-10k
Free,0.7272021730694607,2577,1k-10k
Free,0.8068669527896996,932,200-1k
Free,0.7552623311341502,3183,1k-10k
Free,0.6908850726552179,757,200-1k
Free,0.7485029940119761,334,200-1k
Free,0.7530864197530864,243,200-1k
Free,0.5908221797323135,523,200-1k
Free,0.48,125,50-200
Free,0.6506361871899935,4637,1k-10k
Free,0.792046396023198,1207,1k-10k
Free,0.5151515151515151,132,50-200
Free,0.8835489833641405,1082,1k-10k
Free,0.9119402985074627,670,200-1k
Free,0.5530085959885387,349,200-1k
Free,0.5844155844155844,77,50-200
Free,0.7600700525394045,3426,1k-10k
Free,0.8849557522123894,339,200-1k
Free,0.6186384666226041,1513,1k-10k
Free,0.9559902200488998,1227,1k-10k
Free,0.8580246913580247,162,50-200
Free,0.9402356902356902,1188,1k-10k
Free,0.7192982456140351,57,50-200
Free,0.8561643835616438,146,50-200
Free,0.7828947368421053,304,200-1k
Free,0.8783422911807457,59166,10k+
Free,0.9943670323154462,10119,10k+
Free,0.7843866171003717,807,200-1k
Free,0.802547770700637,157,50-200
Free,0.785234899328859,298,200-1k
Free,0.4457831325301205,83,50-200
Free,0.957765068191817,31822,10k+
Free,0.8161350844277674,533,200-1k
Free,0.8311688311688312,77,50-200
Free,0.7779255319148937,752,200-1k
Free,0.8843537414965986,147,50-200
Free,0.6415094339622641,53,50-200
Free,0.5901639344262295,61,50-200
Free,0.8518518518518519,54,50-200
Free,0.587248322147651,298,200-1k
Free,0.8768115942028986,414,200-1k
Free,0.4444444444444444,54,50-200
Free,0.6,315,200-1k
Free,0.9233333333333333,300,200-1k
Free,0.7847222222222222,432,200-1k
Free,0.688,375,200-1k
Free,0.6268882175226587,662,200-1k
Free,0.9372262773722628,1370,1k-10k
Free,0.7984293193717278,382,200-1k
Free,0.7194244604316546,139,50-200
Free,0.4977578475336323,892,200-1k
Free,0.8531317494600432,463,200-1k
Free,0.9267015706806283,191,50-200
Free,0.6780487804878049,205,200-1k
Free,0.8936170212765957,141,50-200
Free,0.8649789029535865,237,200-1k
Free,0.8739903069466882,619,200-1k
Free,0.656,125,50-200
Free,0.5548996458087367,847,200-1k
Free,0.7647058823529411,119,50-200
Free,0.9824561403508771,57,50-200
Free,0.6290832455216017,949,200-1k
Free,0.95,60,50-200
Free,0.575,280,200-1k
Free,0.9507422402159245,1482,1k-10k
Free,0.7310513447432763,409,200-1k
Free,0.7362637362637363,91,50-200
Free,0.6923076923076923,195,50-200
Free,0.9803921568627451,51,50-200
Free,0.47619047619047616,63,50-200
Free,0.5448577680525164,457,200-1k
Free,0.682346990389479,3954,1k-10k
Free,0.7876424715056989,1667,1k-10k
Free,0.7452448523639876,16561,10k+
Free,0.967032967032967,2821,1k-10k
Free,0.899687743950039,2562,1k-10k
Free,0.5909090909090909,132,50-200
Free,0.8448275862068966,464,200-1k
Free,0.5333539221741815,3238,1k-10k
Free,0.6768837803320562,783,200-1k
Free,0.7608611870226333,57084,10k+
Free,0.8970588235294118,68,50-200
Free,0.488135593220339,295,200-1k
Free,0.7170731707317073,205,200-1k
Free,0.6181818181818182,55,50-200
Free,0.9768339768339769,259,200-1k
Free,0.6060606060606061,66,50-200
Free,0.7857142857142857,56,50-200
Free,0.5478796169630643,1462,1k-10k
Free,0.7308800709377078,4511,1k-10k
Free,0.6923076923076923,91,50-200
Free,0.92,250,200-1k
Free,0.7403846153846154,104,50-200
Free,0.9528301886792453,106,50-200
Free,0.7140618879749314,5106,1k-10k
Free,0.8775510204081632,147,50-200
Free,0.5665171898355755,1338,1k-10k
Free,0.6644419465130439,42702,10k+
Free,1.0,82,50-200
Free,0.9298245614035088,57,50-200
Free,0.5394736842105263,76,50-200
Free,0.8992248062015504,129,50-200
Free,0.7898230088495575,1356,1k-10k
Free,0.7079646017699115,113,50-200
Free,0.9157509157509157,546,200-1k
Free,0.8823529411764706,51,50-200
Free,0.892513962678282,235091,10k+
Free,0.7566765578635015,337,200-1k
Free,0.6875,272,200-1k
Free,0.8571428571428571,70,50-200
Free,0.7864321608040201,398,200-1k
Free,0.9253731343283582,268,200-1k
Free,0.8801261829652997,317,200-1k
Free,0.808695652173913,115,50-200
Free,0.7843137254901961,102,50-200
Free,0.6129032258064516,93,50-200
Free,0.4967741935483871,310,200-1k
Free,0.6474820143884892,139,50-200
Free,0.6783216783216783,143,50-200
Free,0.8884297520661157,726,200-1k
Free,0.5857664233576643,548,200-1k
Free,0.9157303370786517,178,50-200
Free,0.7444444444444445,90,50-200
Free,0.7474825716498839,3873,1k-10k
Free,0.7759197324414716,299,200-1k
Free,0.95,100,50-200
Free,0.71875,96,50-200
Free,0.6912280701754386,285,200-1k
Free,0.6741071428571429,224,200-1k
Free,0.5492424242424242,264,200-1k
Free,0.7058823529411765,51,50-200
Free,0.5888594164456233,377,200-1k
Free,0.9647058823529412,85,50-200
Free,0.8577981651376146,436,200-1k
Free,0.7517890830851743,64139,10k+
Free,0.8631346578366446,906,200-1k
Free,0.854876615746181,1702,1k-10k
Free,0.6212121212121212,66,50-200
Free,0.8615656377835627,10756,10k+
Free,0.92152466367713,892,200-1k
Free,0.6262135922330098,206,200-1k
Free,0.5604395604395604,91,50-200
Free,0.845,200,200-1k
Free,0.8555555555555555,90,50-200
Free,0.5942028985507246,69,50-200
Free,0.8217821782178217,101,50-200
Free,0.75,336,200-1k
Free,0.7887663680220538,2902,1k-10k
Free,0.693069306930693,101,50-200
Free,0.9575757575757575,165,50-200
Free,0.7207207207207207,333,200-1k
Free,0.9054054054054054,74,50-200
Free,0.7657534246575343,730,200-1k
Free,0.875,72,50-200
